flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_walk_time_min,terminal_transport_method,connection_time_min,dep_sched,arr_sched,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min,required_time_min,time_margin_min
1,16,0,437,294,381,27,369,22,10,27,101.0,294,368,105.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-25.0
1,36,24,436,303,248,27,375,187,12,19,95.0,303,371,72.0,10,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-11.0
1,0,24,324,291,452,27,366,51,8,33,118.0,291,365,105.0,9,0,2,1,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10,108.0,7.0
1,17,1,31,231,268,2,245,147,5,33,105.0,231,245,170.0,1,0,2,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10,34.0,57.0
0,38,5,421,187,254,27,185,147,6,33,66.0,187,185,81.0,22,6,0,1,1,1,1,0,1,1,2,2,6,20.0,30.0,3,10,69.0,-18.0
1,48,20,436,327,478,23,400,112,5,7,80.0,327,384,5.0,13,0,0,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,4.0
1,10,1,29,319,15,0,399,97,18,19,99.0,319,396,95.0,12,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,16.0
1,10,0,111,352,104,2,431,13,10,19,107.0,352,424,50.0,15,0,2,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,44.0
1,23,24,436,263,263,2,332,13,8,12,98.0,263,333,135.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-17.0
1,25,12,238,291,118,27,358,76,7,13,74.0,291,355,65.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-2.0
1,36,1,382,304,136,0,373,112,5,35,85.0,304,369,60.0,11,0,0,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,1.0
1,10,0,436,327,56,2,421,144,18,19,105.0,327,416,140.0,13,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,19.0
0,38,5,420,181,50,27,190,88,8,18,82.0,181,190,100.0,22,6,1,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10,71.0,1.0
1,26,0,135,348,236,27,449,143,5,14,118.0,348,443,150.0,14,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,60.0
1,41,1,408,334,168,27,434,158,10,20,85.0,334,428,160.0,13,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,19.0
1,39,5,401,326,440,2,409,214,5,19,71.0,326,404,95.0,12,0,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,8.0
1,5,1,293,306,104,2,405,26,15,19,106.0,306,400,180.0,11,0,2,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,39.0
0,35,24,299,164,57,14,215,21,10,15,91.0,164,215,194.0,21,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,7.0
1,10,5,90,302,192,0,389,37,15,19,85.0,302,384,135.0,10,0,0,3,1,0,0,1,1,1,0,0,15,30.0,0.0,15,10,70.0,-13.0
0,48,0,306,4,462,0,11,156,5,7,68.0,4,11,175.0,8,6,0,2,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,-14.0
1,0,24,235,296,248,27,373,51,4,33,106.0,296,369,100.0,10,0,1,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10,104.0,-13.0
1,14,5,148,286,101,6,398,180,7,4,112.0,286,395,260.0,9,0,2,1,1,1,1,1,0,1,0,0,7,30.0,45.0,15,10,107.0,4.0
1,39,5,401,328,433,7,420,214,14,23,95.0,328,415,130.0,13,0,0,3,1,0,0,0,1,1,2,2,14,20.0,0.0,8,10,52.0,0.0
0,31,24,436,218,179,27,221,112,8,36,117.0,218,221,80.0,23,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,71.0
0,24,6,436,83,421,6,354,51,4,2,136.0,83,353,1040.0,17,6,2,2,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10,104.0,26.0
1,25,12,153,304,141,12,369,147,7,13,116.0,304,368,55.0,11,0,2,1,1,0,0,0,1,1,2,2,7,20.0,0.0,8,10,45.0,57.0
1,26,0,168,371,412,2,454,204,5,14,80.0,371,448,60.0,16,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,22.0
0,21,15,331,219,54,0,260,131,5,30,102.0,219,260,295.0,23,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,68.0
0,15,12,436,111,469,14,118,176,8,2,101.0,111,118,100.0,19,6,2,2,1,0,0,1,0,1,0,0,8,30.0,0.0,15,10,63.0,23.0
1,39,1,65,333,376,2,424,126,12,23,75.0,333,419,125.0,13,0,0,3,1,0,0,0,0,1,2,2,12,20.0,0.0,8,10,50.0,9.0
1,39,5,436,330,455,6,423,214,5,19,84.0,330,418,135.0,13,0,1,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,16.0
1,9,5,436,332,391,0,411,43,8,19,78.0,332,406,75.0,13,0,0,3,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,7.0
1,45,1,343,339,99,2,428,26,10,19,122.0,339,423,115.0,14,0,0,3,1,1,1,0,0,1,2,0,10,20.0,45.0,8,10,93.0,-11.0
1,0,24,175,287,426,27,361,162,6,33,134.0,287,360,100.0,9,0,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10,106.0,20.0
1,10,5,90,302,192,0,389,194,18,19,82.0,302,384,135.0,10,0,0,3,1,0,0,1,1,1,0,0,18,30.0,0.0,15,10,73.0,-12.0
1,20,24,81,308,152,0,381,13,6,33,79.0,308,378,75.0,11,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,26.0
0,27,0,309,182,23,21,269,51,10,19,95.0,182,269,412.0,22,6,0,3,1,0,0,0,1,1,2,2,10,20.0,0.0,3,10,43.0,12.0
0,27,5,307,176,128,12,295,36,10,19,72.0,176,295,466.0,22,6,0,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10,39.0,11.0
0,7,11,154,36,356,2,49,104,7,33,96.0,36,49,127.0,13,6,2,1,1,0,0,0,1,1,2,0,7,20.0,0.0,8,10,45.0,39.0
1,45,0,436,320,425,0,447,165,5,29,100.0,320,441,285.0,12,0,1,2,1,1,1,0,0,1,2,2,5,20.0,30.0,8,10,73.0,11.0
1,6,1,436,324,259,7,413,123,16,19,86.0,324,408,125.0,12,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10,54.0,32.0
0,47,17,180,176,461,27,207,104,7,33,100.0,176,207,154.0,22,6,1,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10,36.0,38.0
1,23,24,436,265,481,27,346,119,8,12,154.0,265,345,161.0,7,0,2,1,1,1,0,1,1,1,2,0,8,20.0,45.0,15,10,98.0,42.0
0,38,0,232,121,107,17,158,129,8,18,109.0,121,158,172.0,20,6,2,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-11.0
0,7,13,436,21,178,27,21,17,8,19,70.0,21,21,55.0,11,6,1,3,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10,46.0,17.0
1,23,24,436,268,246,21,338,13,8,12,127.0,268,339,120.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-3.0
0,40,6,256,192,385,12,223,201,7,33,82.0,192,223,155.0,22,6,1,1,1,0,0,0,1,1,2,1,7,20.0,0.0,3,10,40.0,23.0
1,42,5,436,290,201,0,366,57,5,33,65.0,290,365,110.0,9,0,1,1,1,0,0,1,1,1,2,0,5,20.0,0.0,15,10,50.0,9.0
1,6,1,436,326,15,2,406,57,16,19,116.0,326,401,80.0,12,0,2,3,1,0,0,0,0,1,2,2,16,20.0,0.0,8,10,54.0,62.0
0,1,19,337,209,249,27,182,107,8,32,86.0,209,182,39.0,23,6,2,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10,37.0,43.0
1,10,0,74,319,192,0,409,26,15,19,109.0,319,404,130.0,12,0,1,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,26.0
1,0,24,305,289,263,2,345,74,4,33,121.0,289,344,25.0,9,0,1,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10,104.0,-8.0
1,16,0,154,289,324,0,389,129,10,27,156.0,289,384,200.0,9,0,2,2,1,1,1,1,0,1,0,0,10,30.0,45.0,15,10,110.0,32.0
1,39,5,401,318,176,27,406,131,12,23,122.0,318,401,120.0,12,0,2,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10,50.0,64.0
1,9,0,436,358,108,2,445,145,6,33,123.0,358,437,80.0,15,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,64.0
0,1,19,364,205,365,2,209,194,9,32,101.0,205,209,103.0,23,6,1,1,1,0,0,0,1,1,1,1,9,16.0,0.0,3,10,38.0,33.0
1,48,20,436,269,478,23,324,21,5,7,89.0,269,315,5.0,8,0,0,2,0,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-16.0
0,47,17,180,176,461,27,207,202,12,19,90.0,176,207,154.0,22,6,0,3,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10,41.0,11.0
1,49,24,172,278,135,2,343,47,4,33,74.0,278,341,70.0,8,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,0.0
1,4,24,436,323,438,2,397,77,5,6,108.0,323,394,65.0,12,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,64.0
1,10,1,74,319,196,0,406,194,18,19,91.0,319,401,115.0,12,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,27.0
1,8,3,365,283,444,0,362,126,5,33,99.0,283,361,125.0,9,0,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-11.0
1,25,12,350,298,125,27,373,180,7,13,116.0,298,369,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,41.0
1,8,3,365,283,444,0,362,185,10,8,111.0,283,361,125.0,9,0,1,3,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-11.0
0,47,17,192,195,476,19,169,143,12,19,81.0,195,169,35.0,22,6,1,3,1,0,0,0,0,1,1,1,12,16.0,0.0,3,10,41.0,23.0
0,38,5,399,186,393,0,179,147,8,18,75.0,186,179,76.0,22,6,0,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10,71.0,-21.0
0,15,13,239,171,247,2,349,180,8,2,107.0,171,348,745.0,22,6,2,2,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,65.0
1,34,5,0,348,7,0,426,48,6,33,80.0,348,421,55.0,14,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,14.0
1,26,0,436,329,172,0,450,122,5,1,111.0,329,444,255.0,13,0,2,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,58.0
0,47,17,192,195,476,19,169,202,7,33,89.0,195,169,35.0,22,6,0,1,1,0,0,0,0,1,1,2,7,16.0,0.0,3,10,36.0,12.0
1,42,5,436,295,270,27,366,166,8,19,93.0,295,365,85.0,10,0,2,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,21.0
1,22,1,38,359,221,0,448,104,18,0,85.0,359,442,90.0,15,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10,56.0,18.0
1,4,24,436,323,438,2,397,39,5,6,98.0,323,394,65.0,12,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,44.0
1,25,12,323,285,118,27,352,112,7,13,90.0,285,351,75.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,11.0
0,40,5,372,185,23,20,272,210,6,33,75.0,185,272,407.0,22,6,2,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,40.0
1,30,8,436,279,123,27,348,21,15,21,102.0,279,347,85.0,8,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-29.0
1,8,3,365,286,59,3,368,162,5,33,129.0,286,367,140.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,9.0
1,45,1,28,309,259,2,389,144,5,29,103.0,309,384,95.0,11,0,0,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10,88.0,-9.0
0,2,11,436,67,366,2,65,107,6,11,95.0,67,65,55.0,16,6,0,3,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10,44.0,9.0
0,44,5,357,156,180,15,295,138,7,3,83.0,156,295,506.0,21,6,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-5.0
1,41,1,284,338,250,2,454,121,10,20,72.0,338,448,230.0,13,0,1,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10,48.0,13.0
0,40,6,256,179,368,0,169,201,6,33,68.0,179,169,70.0,22,6,0,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,15.0
1,32,7,422,277,344,2,366,195,6,33,74.0,277,365,175.0,8,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,13.0
1,22,1,62,354,465,2,437,138,18,0,80.0,354,431,70.0,15,0,0,3,1,0,0,0,0,1,1,2,18,16.0,0.0,8,10,52.0,8.0
0,1,19,150,217,265,14,222,110,8,32,87.0,217,222,88.0,23,6,2,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10,37.0,45.0
0,47,17,180,176,461,27,207,28,7,33,98.0,176,207,154.0,22,6,1,1,1,0,0,0,1,1,1,1,7,16.0,0.0,3,10,36.0,34.0
1,23,24,436,263,263,2,332,170,8,12,103.0,263,333,135.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-17.0
1,20,24,11,298,42,27,380,13,6,33,79.0,298,377,120.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-11.0
0,2,11,436,71,65,6,75,125,6,11,87.0,71,75,95.0,16,6,0,3,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10,44.0,4.0
1,41,1,436,314,429,2,406,158,10,20,83.0,314,401,140.0,11,0,0,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10,48.0,5.0
0,35,24,348,156,260,0,374,186,8,33,72.0,156,370,875.0,21,6,1,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-3.0
1,30,1,436,282,394,6,368,208,18,10,125.0,282,367,160.0,9,0,2,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10,118.0,5.0
1,39,5,401,326,232,6,438,214,12,23,94.0,326,432,220.0,12,0,2,3,1,0,0,0,0,1,2,2,12,20.0,0.0,8,10,50.0,39.0
1,17,0,4,247,82,27,311,57,6,33,114.0,247,311,70.0,5,0,2,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10,35.0,66.0
1,30,8,436,278,441,27,374,21,15,21,118.0,278,370,195.0,8,0,2,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,1.0
1,45,1,374,362,331,2,450,26,5,29,143.0,362,444,85.0,16,0,2,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10,88.0,43.0
0,11,24,268,103,50,27,145,201,5,31,65.0,103,145,210.0,19,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-13.0
0,27,0,235,188,144,21,212,201,10,19,76.0,188,212,140.0,22,6,1,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10,39.0,24.0
1,37,0,400,332,425,2,432,170,12,9,113.0,332,425,160.0,13,0,0,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10,80.0,5.0
1,23,24,436,264,19,9,344,13,8,12,102.0,264,342,160.0,7,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-23.0
1,14,5,144,280,16,9,367,180,7,4,133.0,280,366,165.0,9,0,2,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10,107.0,21.0
1,46,1,93,353,83,2,464,13,5,33,83.0,353,457,190.0,15,0,0,1,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,8.0
1,36,1,382,279,43,27,360,129,12,19,76.0,279,359,135.0,8,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-7.0
1,5,0,61,326,395,2,413,97,15,19,109.0,326,408,115.0,12,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10,53.0,43.0
1,33,22,436,315,265,25,386,37,5,6,92.0,315,370,5.0,12,0,1,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,28.0
0,31,24,436,0,190,0,9,172,8,36,94.0,0,9,365.0,4,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,53.0
1,30,1,436,284,322,27,353,21,18,10,110.0,284,352,85.0,9,0,0,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10,118.0,-24.0
0,7,24,436,10,3,27,5,171,7,33,89.0,10,5,35.0,9,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,22.0
0,48,5,168,93,107,15,111,30,5,7,111.0,93,111,158.0,18,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,43.0
1,45,5,436,312,425,2,437,39,10,19,125.0,312,431,285.0,11,0,0,3,1,1,1,0,1,1,2,2,10,20.0,30.0,8,10,78.0,8.0
0,48,0,377,17,373,2,27,165,5,7,67.0,17,27,160.0,10,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-11.0
1,45,6,0,347,72,2,424,132,8,37,120.0,347,419,50.0,14,0,0,1,1,1,1,0,1,1,0,0,8,30.0,45.0,8,10,101.0,-25.0
1,49,24,436,284,360,27,383,40,4,33,71.0,284,380,205.0,9,0,0,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-17.0
1,39,1,9,365,115,2,454,214,5,19,119.0,365,448,90.0,16,0,2,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,61.0
1,30,1,436,277,163,0,362,112,20,10,123.0,277,361,155.0,8,0,1,3,1,1,1,1,1,1,0,0,20,30.0,45.0,15,10,120.0,-18.0
0,43,24,427,202,107,17,263,101,6,6,95.0,202,263,363.0,22,6,2,2,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,58.0
1,4,24,436,322,173,16,404,116,5,6,80.0,322,398,90.0,12,0,0,2,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10,39.0,7.0
1,49,24,436,281,248,27,339,187,5,5,90.0,281,340,54.0,9,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-10.0
1,46,5,27,382,67,0,467,131,10,24,90.0,382,460,60.0,17,0,0,2,1,0,0,1,1,1,2,0,10,20.0,0.0,15,10,55.0,-5.0
1,25,12,350,298,125,27,373,112,7,13,101.0,298,369,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,37.0
1,34,0,436,385,7,0,473,144,5,33,78.0,385,464,50.0,18,0,0,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,-10.0
0,21,15,340,126,106,21,135,131,5,30,102.0,126,135,105.0,20,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,40.0
0,35,24,312,83,203,11,108,122,10,15,73.0,83,108,194.0,17,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,-7.0
1,25,12,323,285,118,27,352,8,7,13,62.0,285,351,75.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-6.0
0,7,11,138,10,23,21,22,28,7,33,89.0,10,22,175.0,9,6,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,2.0
0,28,9,119,142,128,15,270,131,5,33,100.0,142,270,493.0,21,6,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-7.0
0,28,12,18,167,265,14,285,122,7,33,94.0,167,285,468.0,21,6,2,1,1,1,1,1,0,1,0,0,7,30.0,45.0,15,10,107.0,-23.0
0,1,19,140,204,276,27,213,110,8,32,108.0,204,213,116.0,23,6,2,1,1,0,0,0,1,1,2,2,8,20.0,0.0,3,10,41.0,65.0
1,18,0,329,355,425,2,448,39,5,33,127.0,355,442,110.0,15,0,2,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10,73.0,54.0
0,28,9,118,146,62,0,271,189,5,33,95.0,146,271,487.0,21,6,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-35.0
1,37,1,228,336,407,27,431,178,10,9,114.0,336,424,135.0,13,0,1,3,1,1,0,0,1,1,2,2,10,20.0,30.0,8,10,78.0,28.0
1,34,5,66,341,52,16,435,165,5,33,112.0,341,429,130.0,14,0,2,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,64.0
0,48,0,380,142,103,0,144,22,5,7,78.0,142,144,93.0,21,6,2,2,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,17.0
1,14,5,148,286,101,6,398,34,18,19,146.0,286,395,260.0,9,0,2,3,1,1,1,1,0,1,0,0,18,30.0,45.0,15,10,118.0,27.0
1,3,0,145,274,2,0,354,147,12,19,102.0,274,353,140.0,8,0,2,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,25.0
1,46,1,79,387,318,0,478,165,12,24,85.0,387,471,80.0,18,0,1,2,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,10.0
0,40,6,296,192,144,21,223,201,6,33,63.0,192,223,155.0,22,6,1,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,22.0
1,46,5,27,382,67,0,467,30,12,24,80.0,382,460,60.0,17,0,0,2,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-9.0
1,32,5,356,299,9,19,368,51,6,33,74.0,299,367,75.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-15.0
0,11,24,271,113,261,27,141,201,5,31,80.0,113,141,160.0,19,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,4.0
0,48,5,137,75,265,14,95,51,5,7,97.0,75,95,175.0,16,6,2,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,48.0
0,47,17,180,176,461,27,207,143,12,19,93.0,176,207,154.0,22,6,2,3,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10,41.0,47.0
1,23,24,436,265,392,0,328,125,8,12,116.0,265,329,105.0,7,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-29.0
0,2,11,436,136,35,1,191,59,6,11,66.0,136,191,195.0,20,6,0,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-13.0
0,21,24,436,54,128,14,92,180,5,30,85.0,54,92,264.0,15,6,0,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,4.0
0,24,10,66,76,260,8,304,33,4,2,113.0,76,304,795.0,16,6,2,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10,97.0,11.0
1,41,0,5,348,482,2,453,107,10,20,74.0,348,447,170.0,14,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,14.0
1,34,0,436,385,7,0,473,126,5,26,92.0,385,464,50.0,18,0,2,3,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,25.0
1,41,1,383,346,425,2,438,43,10,20,71.0,346,432,115.0,14,0,0,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10,48.0,2.0
0,11,24,160,46,271,2,78,51,5,31,87.0,46,78,235.0,14,6,1,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,24.0
1,20,24,5,299,15,0,379,37,6,33,67.0,299,376,110.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-12.0
0,43,24,428,200,129,27,230,21,5,6,84.0,200,230,167.0,22,6,2,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,47.0
1,25,12,332,297,284,14,362,147,7,13,106.0,297,361,55.0,10,0,2,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10,62.0,30.0
0,11,24,259,33,107,12,57,147,5,31,69.0,33,57,182.0,13,6,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,5.0
1,3,1,201,287,325,0,361,34,12,19,106.0,287,360,100.0,9,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,27.0
1,4,24,436,322,172,0,439,133,5,6,91.0,322,433,245.0,12,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,4.0
1,22,1,436,374,138,18,465,113,23,0,113.0,374,458,90.0,17,0,2,3,1,0,0,1,1,1,0,0,23,30.0,0.0,15,10,78.0,31.0
1,16,0,72,287,263,2,349,165,10,27,119.0,287,348,50.0,9,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,2.0
0,12,12,214,202,146,27,184,30,5,28,106.0,202,184,56.0,22,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,62.0
0,27,5,357,184,334,6,182,210,10,19,110.0,184,182,81.0,22,6,2,3,1,0,0,0,0,1,1,1,10,16.0,0.0,3,10,39.0,61.0
0,21,12,196,94,321,14,139,131,5,30,71.0,94,139,243.0,18,6,1,3,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,-4.0
1,34,0,111,349,7,0,426,43,5,33,83.0,349,421,50.0,14,0,1,1,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,10.0
1,49,24,28,276,119,7,338,116,6,33,108.0,276,339,75.0,8,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,32.0
0,31,0,436,77,196,27,85,13,8,36,95.0,77,85,130.0,17,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,31.0
1,45,0,226,344,84,27,438,22,8,37,117.0,344,432,125.0,14,0,2,1,1,1,1,0,1,1,2,0,8,20.0,45.0,8,10,91.0,21.0
1,19,1,228,363,312,16,469,180,8,17,94.0,363,462,165.0,16,0,0,2,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,7.0
0,40,24,436,138,26,27,218,15,7,33,117.0,138,218,256.0,20,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,42.0
0,31,6,436,24,195,0,23,182,8,36,95.0,24,23,75.0,11,6,2,1,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10,46.0,41.0
1,3,0,145,274,2,0,354,147,4,33,113.0,274,353,140.0,8,0,2,1,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10,59.0,48.0
1,5,1,294,323,259,7,398,26,15,19,100.0,323,395,70.0,12,0,1,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10,53.0,23.0
0,7,15,338,152,260,8,350,88,7,33,106.0,152,349,790.0,21,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,39.0
